"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0090150","establishment of protein localization to membrane","80/3787","279/18805",0.28673835125448,1.42384861244798,3.58169632532024,0.000375457291451591,0.0159063615640001,0.0133547425102379,"CPLX1/SRPRA/ATP13A1/HPCA/CDK5/SAMM50/BAG6/VPS35/STX1B/NOMO1/PEX19/OPTN/RAB7A/DMTN/AGK/GORASP2/NCLN/RAB31/GET3/EMC10/MTCL1/EMC9/REEP2/ZDHHC4/NOMO2/TIMM29/SCARB2/AQP11/LARGE1/BCS1L/BRAF/MACF1/RAB5IF/ARL6/RTP4/ROMO1/SPTBN1/TIMM13/MTCH1/TOMM70/TIMM22/SYNE3/KCNB1/TMEM147/RABGEF1/PREPL/HSPA4/WNK1/ZDHHC21/TOMM5/BAX/SEC61A2/TMCO1/NPC1/LYPLA1/SIL1/VAMP4/KIF13A/SSR1/ZFAND2B/TCAF1/ZDHHC24/AKT2/ZDHHC20/ZDHHC2/YIF1B/EMC3/CACNG2/GET4/ACSL3/TRAM1/EGFR/REEP1/RDX/NSG1/ZDHHC14/ZDHHC12/CNST/GOLPH3/EMC4",80
"GO:0043549","regulation of kinase activity","108/3787","397/18805",0.272040302267003,1.35086292160839,3.5481024365241,0.000375760815877416,0.0159063615640001,0.0133547425102379,"TSC2/MAP3K12/EEF1A2/TESK1/THY1/TSPYL2/GPRC5B/HGS/MEN1/WWTR1/MACROH2A1/ZGPAT/FGF1/PTPRC/RASSF2/CDC37/ANGPT1/SNCA/JTB/NTRK3/EFNA1/PAK1/MIDN/NPRL2/FGF2/TGFB2/RPS3/HEG1/MAP2K2/DSTYK/PAK2/PTK2/ADAM17/LATS2/AGAP2/DDR2/MAP2K3/CALM3/ERN1/CCNT1/MAPK8IP1/CALM1/FGFR1/CAMKK2/LDB1/TNFRSF10B/MAP3K5/MAPRE3/UCHL1/GTF2H1/KSR1/FLT1/EPHA4/PDPK1/EMP2/COPS8/SERPINB3/ADRA2C/SYNPO2/PTK6/ADAR/LYN/IGF1/APOE/DUSP10/SRC/HSPB1/IRAK3/NPM1/TLR4/ACTB/RAPGEF2/PIK3R5/WARS1/PPM1E/HEXIM2/SLC8A1/SASH1/TPX2/PREX2/GAS6/IPO7/CCND2/SLC8A2/SLAMF8/ZFP91/CEP85/PTEN/AKT1/PDGFRB/PROX1/RAP2B/EPHB2/PREX1/CARD14/CHMP6/UNC119/CDK12/EGFR/CCNG1/RIPK3/ITGB3/TOM1L1/LCP2/LMO4/PIM1/MAP2K7/TRAF6",108
"GO:0060560","developmental growth involved in morphogenesis","70/3787","238/18805",0.294117647058824,1.46049177526833,3.59009723625357,0.000386000470159862,0.0160918842756527,0.0135105045953605,"CPNE6/L1CAM/LHX2/NRCAM/PLXNA1/CDK5/OLFM1/FSTL4/SLIT3/CYFIP2/TNR/SPP1/FGF1/RTN4R/YAP1/TRIM28/RIMS1/SHTN1/TNC/RIMS2/CXCR4/MACF1/KDM5B/RUFY3/UNC13A/ANAPC2/SH3GL2/ARHGAP4/SYT3/SPAG9/NRP2/RAPH1/SFRP2/SOX9/FGFR2/FN1/MAP1B/MAPT/EPB41L5/PRICKLE1/APOE/CDH4/C9orf72/NPR2/DRAXIN/SLC9A6/CPNE5/SYT17/FLRT3/MESP1/NLGN3/CTTN/DISC1/CDKL5/TMEM108/ADNP/TSC22D4/LIMK1/ITSN2/S1PR1/POSTN/S100B/DCLK1/SEMA3G/SFRP1/SPRY1/RAB21/SALL1/PRKG1/ESR1",70
"GO:0051205","protein insertion into membrane","20/3787","47/18805",0.425531914893617,2.11305193017546,3.83652307056498,0.00038779259560602,0.0160918842756527,0.0135105045953605,"BAG6/NOMO1/NCLN/GET3/EMC10/EMC9/NOMO2/BCS1L/RAB5IF/RTP4/TMEM147/WNK1/BAX/TMCO1/EMC3/GET4/TRAM1/EGFR/REEP1/EMC4",20
"GO:0008064","regulation of actin polymerization or depolymerization","47/3787","146/18805",0.321917808219178,1.59853825813616,3.64578358144436,0.000389959783133684,0.0160918842756527,0.0135105045953605,"VILL/SPTAN1/CORO1A/NAA80/GSN/SPTBN4/SPTBN2/CYFIP2/WDR1/DMTN/ADD3/EVL/DLG1/KANK1/ARHGAP35/SPTBN1/DAAM2/BAIAP2/HIP1R/FLII/SSH1/NCK1/PRKCE/BIN1/SVIL/CRACD/CDC42EP3/HAX1/SSH2/MKKS/ACTN2/FCHSD2/MLST8/CTTN/TWF1/PREX1/NCKAP1L/KANK2/SCIN/ADD2/SH3BP1/ELN/LIMA1/CDC42EP5/CFL2/RDX/ARPC5",47
"GO:0045048","protein insertion into ER membrane","15/3787","31/18805",0.483870967741935,2.40274453350597,3.92507309560344,0.000390417623287984,0.0160918842756527,0.0135105045953605,"BAG6/NOMO1/NCLN/GET3/EMC10/EMC9/NOMO2/RAB5IF/TMEM147/WNK1/TMCO1/EMC3/GET4/TRAM1/EMC4",15
"GO:0034643","establishment of mitochondrion localization, microtubule-mediated","14/3787","28/18805",0.5,2.48283601795617,3.94299079148911,0.000397647244539578,0.0161770129028601,0.0135819773134947,"RHOT2/MAP1S/MGARP/NEFL/KIF5B/UCHL1/AGTPBP1/UBB/MAP1B/MAPT/HSBP1/KIF1B/TRAK1/RHOT1",14
"GO:0047497","mitochondrion transport along microtubule","14/3787","28/18805",0.5,2.48283601795617,3.94299079148911,0.000397647244539578,0.0161770129028601,0.0135819773134947,"RHOT2/MAP1S/MGARP/NEFL/KIF5B/UCHL1/AGTPBP1/UBB/MAP1B/MAPT/HSBP1/KIF1B/TRAK1/RHOT1",14
"GO:0009133","nucleoside diphosphate biosynthetic process","9/3787","14/18805",0.642857142857143,3.19221773737221,4.12040098878916,0.000401059106910901,0.0162105503535277,0.0136101348538796,"AK1/AK9/AK4/CAD/AK3/DTYMK/UMPS/AK2/AK5",9
"GO:0001503","ossification","122/3787","458/18805",0.266375545851528,1.32273359908582,3.51124483643804,0.000408589141592537,0.0164090446928028,0.0137767877229278,"GRP/CEBPB/ACHE/MEN1/WWTR1/SPP1/MAPK3/BMPR1B/CITED1/ATP5F1B/KREMEN1/RASSF2/HDAC7/RBMX/YAP1/TOB2/GREM1/FGF2/LTBP3/TMEM53/EBP/BMP7/ROGDI/TNC/FGF9/PTK2/TP53INP2/LEF1/DDR2/CRIM1/ZHX3/RPS15/SLC26A2/NF1/FBXL15/FOSL2/THBS3/VCAN/PEX7/NELL1/DHX9/SFRP2/SOX9/LRP4/IL6R/PBX1/FGFR2/ADAR/PDLIM7/CALCR/IL6ST/PRICKLE1/PSMC2/IL6/IGF1/MEF2C/SYNCRIP/BCOR/TMT1A/PLXNB1/DDX21/TOB1/HGF/NPR2/TMCO1/FSTL3/ISG15/SKI/MSX2/PPP3CA/RUNX2/BMPR1A/SMAD5/SLC8A1/FOXC1/GDF10/RPL38/IPO7/COL1A1/TENT5A/GPM6B/OSR2/NPNT/PTEN/SOX2/TP63/CCR1/ID4/SNX10/AKT1/COL1A2/SUN1/MMP14/H3-3B/HEMGN/JUND/SETD2/SLC24A3/PHEX/ID3/FERMT2/CBFB/SMOC1/S1PR1/MMP2/REST/GPC3/CDK6/EGFR/SFRP1/TNFAIP6/RUNX3/BMP8B/PTHLH/SMO/PPARG/RSPO2/RRBP1/RXRA/TRAF6/ACVR2B/CCL3",122
"GO:0051495","positive regulation of cytoskeleton organization","57/3787","186/18805",0.306451612903226,1.52173820455378,3.59085327010413,0.000422314404052916,0.0168522276521753,0.0141488774861041,"MTSS1/GSN/LPAR1/TESK1/KATNB1/WDR1/ABI2/ADD3/GPSM2/DCTN1/PAK1/SLAIN1/MET/RPS3/CKAP5/PDE4DIP/STMN2/BRAF/EVL/DLG1/APOA1/BAIAP2/HSPA1A/FES/NCK1/PRKCE/S100A10/SDC4/SYNPO2/SYNPO/TGFBR1/MAP1B/MAPT/BIN1/BMP10/CRACD/CDC42/CDC42EP3/ARHGEF10/PPM1E/ACTN2/TPM1/TGFB3/FCHSD2/SYNPO2L/MLST8/CTTN/PROX1/NCKAP1L/SCIN/FERMT2/LIMK1/CDC42EP5/SFRP1/NF2/CFL2/PXN",57
"GO:1901293","nucleoside phosphate biosynthetic process","90/3787","322/18805",0.279503105590062,1.38792075537922,3.52574943271347,0.00043178687646289,0.0171211695002532,0.0143746770265494,"ALDOA/TECR/NADSYN1/NDUFS8/ATP5MC1/PDK2/ATP5MF/NDUFV3/NDUFS7/GFUS/ATP5F1D/ACSF3/ADSL/NDUFB4/FLAD1/SPHK2/NME7/NDUFS1/NADK/BCKDK/ATP6V0C/IMPDH2/NDUFB7/NDUFA3/ACOT7/ATP5F1B/ADCY9/UCKL1/NAPRT/SNCA/NDUFB11/ACACB/ATP5F1C/GUCY1A1/AK1/MTHFD1/MT-ND6/ANTKMT/AK9/APRT/NDUFS6/ENO1/PDK4/ATP6V1A/ATP5MJ/NDUFA7/PPARA/MTHFD2L/NAMPT/ACLY/PANK4/ACACA/NDUFV1/ATP5MK/PGK1/AK4/ADCY1/GNPDA1/CAD/KYNU/HACD1/HK1/AK3/DIP2A/NUDT2/ELOVL6/AMPD2/CTPS1/UCK1/NPR2/DTYMK/PARP9/UMPS/ADCY5/ADK/NDUFA10/SDHB/AK2/GUCY1A2/ACSL3/ATP5IF1/TBPL1/KARS1/UPP2/ACSL1/ATP5PF/PPCS/AK5/QPRT/HACD2",90
"GO:0035023","regulation of Rho protein signal transduction","31/3787","86/18805",0.36046511627907,1.78995154782886,3.68701650453455,0.000438363282612356,0.0172726161356378,0.0145018293493144,"ARHGDIA/KCTD13/LPAR1/RTN4R/FXR1/MET/ABCA1/RIPOR1/HEG1/APOA1/KANK1/AKAP13/ARHGAP35/BCL6/STMN1/DOCK8/PRAG1/DOCK10/CSNK1A1/CUL3/ARHGEF28/APOE/PLXNB1/SYNPO2L/FLOT1/EPS8L2/TNFAIP1/KANK2/FERMT2/TAGAP/DOCK7",31
"GO:0007029","endoplasmic reticulum organization","35/3787","101/18805",0.346534653465347,1.72077743818744,3.64721485176017,0.000459094083065719,0.0179764026900421,0.0150927179807855,"REEP6/BAG6/ESYT1/NOMO1/DMTN/RETREG2/NCLN/GET3/EMC10/EMC9/REEP2/SHTN1/TOR1AIP2/NOMO2/REEP3/RAB5IF/TMEM147/RTN3/RAB18/ATL1/WNK1/RTN2/TMCO1/CAV2/REEP5/EMC3/TMEM170A/GET4/TRAM1/RTN1/LMAN1/TMEM38A/REEP1/ATL3/EMC4",35
"GO:0045785","positive regulation of cell adhesion","131/3787","499/18805",0.2625250501002,1.30361330000905,3.45176372084921,0.000487810110681297,0.018956130214535,0.0159152825105274,"ACTL6B/BAD/CORO1A/ITPKB/LAMA2/DOCK5/POLDIP2/TESK1/THY1/GFUS/AP3D1/BRD4/EFNB3/CD44/SMARCA4/PTPRC/SMARCC1/COL26A1/TESPA1/ANGPT1/B2M/RIN2/SMARCD3/HTR2A/TGFB2/PRSS2/RPS3/ARHGEF7/BMP7/MAP4K4/JAK1/SOX4/FUT3/HSPH1/LEF1/NFKBIZ/BRAF/VTN/APOA1/CCDC80/MEGF10/BCL6/CRKL/NKAP/LDB1/CD55/VAV1/SPOCK2/KLHL22/TYK2/HLA-DPA1/DOCK8/ZFHX3/NCK1/PRKCE/SFRP2/HACD1/EPHA4/PDPK1/EMP2/RSU1/LAMB1/S100A10/SDC4/DHPS/IL6R/IL12A/FN1/EPB41L5/KAT5/IL6ST/IL6/CR1/LYN/IGF1/ANXA1/CSPG5/HLA-DQB1/DUSP10/SRC/YES1/ECM2/STAT5B/CDC42/ACTB/EFNB2/FSTL3/IL23A/PPP3CA/PDPN/GPAM/VCAM1/TPM1/ATM/SMARCC2/ARID1A/NFAT5/TMIGD2/NPNT/FLOT1/SOX2/AKT1/DISC1/MAGI1/RREB1/PREX1/NCKAP1L/IL7/NR4A3/FERMT2/CBFB/CALR/RET/LGALS1/SELP/CDK6/IL2RG/MYO10/SFRP1/RUNX3/SHB/NODAL/FBLN1/ITGB3/SMARCA2/HMGB1/NLRP3/PTAFR/ABI3BP/EPB41L4B/TRAF6",131
"GO:0060041","retina development in camera-type eye","54/3787","175/18805",0.308571428571429,1.53226451393866,3.55227707807282,0.000490166495571377,0.018956130214535,0.0159152825105274,"SLC17A7/LHX2/HPCA/RBP4/THY1/HIPK2/GPM6A/ACHE/SMARCA4/BMPR1B/ATP2B4/SERPINF1/FAT3/RPGRIP1L/NFIB/SMARCD3/TGFB2/LARGE1/NEUROD1/TTLL5/CLDN19/NFIA/PDGFRA/CELF4/NTRK2/SOX9/NRL/AGTPBP1/CYP1B1/ATP8A2/ATOH7/BAX/CLIC4/CLN8/SKI/SDK1/ATP2B2/PDGFRB/HIPK1/CALB1/PROX1/BSG/CHD7/RDH13/ZHX2/TGIF2/CABP4/THRB/RET/RHOJ/JMJD6/USH1C/MERTK/ACVR2B",54
"GO:0006906","vesicle fusion","42/3787","128/18805",0.328125,1.62936113678373,3.58771611105519,0.000497637307725757,0.0191269799564532,0.016058725390414,"CORO1A/CPLX1/STXBP1/ATP13A2/VPS16/SEPTIN8/CPLX2/STX1B/RPH3A/RAB7A/RAB4B/ANKFY1/VPS4A/SNAP25/ZNRF1/SNCA/SNAP47/STX8/RAB3A/SYT7/SYT5/PIP4K2A/SYT13/SYT3/DOC2A/SNAP29/VPS8/GRIK5/ANXA1/STX7/VPS41/VTI1A/VAMP4/GOSR2/VPS39/CAV2/SOX30/RPH3AL/CHMP6/ANXA2/SNAP23/VAMP7",42
"GO:0048588","developmental cell growth","68/3787","232/18805",0.293103448275862,1.45545559673292,3.50522362416263,0.00051475291280784,0.0194886360086581,0.0163623663855613,"CPNE6/L1CAM/LHX2/NRCAM/G6PD/PLXNA1/CDK5/OLFM1/FSTL4/SLIT3/FOXP1/CYFIP2/PDLIM5/TNR/SPP1/RTN4R/RIMS1/SHTN1/RIMS2/CXCR4/MACF1/RGS4/PPARA/RUFY3/UNC13A/TOMM70/ANAPC2/SH3GL2/ARHGAP4/SYT3/SPAG9/NRP2/SORBS2/MEX3C/RAPH1/YY1/SOX9/FN1/MAP1B/MAPT/PRICKLE1/IGF1/APOE/CDH4/C9orf72/NPR2/DRAXIN/SLC9A6/CPNE5/SYT17/FLRT3/NLGN3/CTTN/DISC1/CDKL5/PRMT2/TMEM108/ADNP/TSC22D4/CTDP1/LIMK1/ITSN2/POSTN/S100B/DCLK1/SEMA3G/RAB21/PRKG1",68
"GO:0043010","camera-type eye development","100/3787","366/18805",0.273224043715847,1.35674099341867,3.46092032781609,0.00051507557650558,0.0194886360086581,0.0163623663855613,"IFT122/SLC17A7/LHX2/HPCA/RBP4/THY1/HIPK2/CACNA1C/GPM6A/ACHE/ABI2/SMARCA4/BMPR1B/ATP2B4/CEP290/SERPINF1/SLC17A6/FAT3/B9D1/RPGRIP1L/TENM3/NFIB/FGF2/SMARCD3/TGFB2/PHACTR4/FKBP8/BMP7/SOX4/LARGE1/NEUROD1/TTLL5/KDM5B/DLG1/MITF/ARHGAP35/WDR19/WNT5B/CLDN19/HSF4/NFIA/NF1/PKNOX1/PDGFRA/CELF4/SKIL/ZEB1/WNT2B/FLT1/YY1/NTRK2/SOX9/NRL/AGTPBP1/NOTCH2/CYP1B1/TGFBR1/ATP8A2/PRICKLE1/MTERF4/WNT6/ATOH7/BAX/CLIC4/CLN8/SKI/MAB21L2/FOXC1/SLC7A11/SDK1/ATP2B2/OSR2/PDGFRB/HIPK1/CALB1/PROX1/BSG/EPHB2/MYOM1/CHD7/RDH13/FRS2/ZHX2/TGIF2/CABP4/THRB/ADAMTS9/FZD5/RET/COL8A2/NHS/EGFR/RHOJ/SIX5/JMJD6/NF2/SPRY1/USH1C/MERTK/ACVR2B",100
"GO:0071392","cellular response to estradiol stimulus","17/3787","38/18805",0.447368421052632,2.22148485817131,3.7848544489812,0.00051938651630081,0.0194886360086581,0.0163623663855613,"RUVBL2/FAM210B/IGF1R/RAMP3/SRD5A1/KAT5/MSX2/GPER1/ESR2/MMP2/EGFR/CFLAR/SFRP1/UGT1A1/SSTR1/ESR1/NCOA3",17
"GO:0097091","synaptic vesicle clustering","10/3787","17/18805",0.588235294117647,2.92098355053667,3.97900564017158,0.000519489579161356,0.0194886360086581,0.0163623663855613,"BRSK2/SYN1/CTBP1/SYN3/SYN2/RAB3A/NRXN1/PCDH17/BRSK1/PTEN",10
"GO:0010639","negative regulation of organelle organization","99/3787","362/18805",0.273480662983425,1.35801528053956,3.45387637878251,0.000528869124709456,0.0197040431372969,0.0165432189787999,"VILL/SPTAN1/HUWE1/MAD1L1/TUBB4A/CORO1A/CORO2B/GSN/CLIP3/LPAR1/ERCC1/INPP5J/SPTBN4/TESK1/EXOSC10/KATNB1/CDK10/IFI6/SPTBN2/ZNF207/EVI5L/RAB7A/ACD/DMTN/ADD3/EHMT2/MAP4/SNCA/YAP1/MET/LUZP1/CCNB1/ARHGEF7/MAP6D1/PAK2/CEP97/BMP7/STMN2/CENATAC/SLC25A6/KANK1/GPX1/BNIP3/HDGFL3/SPTBN1/HIP1R/FLII/SSH1/STMN1/NAA10/KAT2B/KLHL22/HSPA1A/XRCC1/GHITM/PSMG2/TTBK2/MAP1B/MAPT/ZWINT/IGF1/SMG6/AURKAIP1/BMERB1/SRC/SVIL/CRACD/MID1IP1/RAD1/NPM1/HGF/SSH2/MKKS/ERCC4/ATM/MPHOSPH9/TPX2/RHPN1/CHEK1/AKT1/TWF1/H3-3B/TMEFF2/KANK2/SCIN/ADD2/S1PR1/DCP2/TERF2/LIMA1/FEZ2/RDX/PPARG/PML/TBC1D30/TOM1L1/GNL3L/CDC20/ACAA2",99
"GO:0045727","positive regulation of translation","45/3787","140/18805",0.321428571428571,1.59610886868611,3.5550222865451,0.000531521674413914,0.0197040431372969,0.0165432189787999,"SMYD5/RPUSD3/NSUN5/GUF1/PLD1/CTIF/FXR1/PKM/LARP4B/EIF3C/SOX4/MIF4GD/ELAVL1/EIF5A2/AGO2/PAIP1/KRT17/EIF4G3/METTL5/EIF5A/DHX9/NCK1/LARP1B/LARP1/CYP1B1/RBM4/IL6/METTL3/SYNCRIP/USP16/PCIF1/NPM1/YBX3/RPS6KB1/AKT2/DNAJC3/KHDRBS1/UQCC2/UHMK1/RCC1L/CPEB3/UCN/OGT/PTAFR/SAMD4A",45
"GO:0061383","trabecula morphogenesis","20/3787","48/18805",0.416666666666667,2.06903001496347,3.7238789252662,0.000540080340489783,0.0199035490186382,0.0167107211233898,"RBP4/GREM1/TGFB2/HEG1/ADAMTS1/BMP7/CHAD/THBS3/TGFBR1/TGFBR3/BMP10/MSX2/BMPR1A/COL1A1/CHD7/SLC40A1/S1PR1/MMP2/SFRP1/EGLN1",20
"GO:0035107","appendage morphogenesis","48/3787","152/18805",0.315789473684211,1.56810695870916,3.53137860615569,0.000554105117519686,0.0201829567515165,0.0169453076636834,"IFT122/ARK2C/CACNA1C/ACD/B9D1/RPGRIP1L/GREM1/TGFB2/MOSMO/BMP7/FGF9/LARGE1/LEF1/LMBR1/WDR19/FGFR1/NFIA/RARB/GNA12/MAP3K20/MBNL1/SFRP2/MKS1/SOX9/LRP4/CIBAR1/NOTCH2/PBX1/FGFR2/PRICKLE1/BAX/NPR2/SKI/MSX2/RUNX2/BMPR1A/IQCE/ALX4/OSR2/FRAS1/TP63/CHD7/GPC3/ZNF219/C2CD3/SALL1/RSPO2/PRRX1",48
"GO:0035108","limb morphogenesis","48/3787","152/18805",0.315789473684211,1.56810695870916,3.53137860615569,0.000554105117519686,0.0201829567515165,0.0169453076636834,"IFT122/ARK2C/CACNA1C/ACD/B9D1/RPGRIP1L/GREM1/TGFB2/MOSMO/BMP7/FGF9/LARGE1/LEF1/LMBR1/WDR19/FGFR1/NFIA/RARB/GNA12/MAP3K20/MBNL1/SFRP2/MKS1/SOX9/LRP4/CIBAR1/NOTCH2/PBX1/FGFR2/PRICKLE1/BAX/NPR2/SKI/MSX2/RUNX2/BMPR1A/IQCE/ALX4/OSR2/FRAS1/TP63/CHD7/GPC3/ZNF219/C2CD3/SALL1/RSPO2/PRRX1",48
"GO:0051932","synaptic transmission, GABAergic","24/3787","62/18805",0.387096774193548,1.92219562680477,3.65229689757089,0.000580066222806117,0.0210064444270539,0.0176366955604634,"GABRA2/STXBP1/GABBR2/GABRB3/GABRD/GABRA1/SYN3/BAIAP3/KIF5B/GABRG2/NRXN1/GABBR1/NF1/GABRA4/PRKCE/GABRG1/GABRB2/ADORA2A/ALDH5A1/GABRA3/CNTNAP4/GABRE/PHF24/ZDHHC12",24
"GO:0051223","regulation of protein transport","119/3787","449/18805",0.265033407572383,1.31606898056474,3.40394665566802,0.000587650321958974,0.021158788891224,0.0177646016868058,"VPS28/CHRM1/BAD/TMEM97/CPLX1/BRSK2/ATP13A2/RBP4/PFKM/CABP1/CDK5/GNAS/ZIC1/GNA11/SEPTIN8/FKBP1B/VPS35/ZBED6/ACHE/NADK/DNAJC1/ABCC8/SIDT2/CEP290/BAIAP3/SNAP25/ANGPT1/NR0B2/PKIG/VSNL1/TXN/TRIM28/KLF7/MIDN/RBM22/TGFB2/RIPOR1/RAP1GDS1/NNAT/HSPA8/SOX4/NEUROD1/SYT7/ANP32B/MYH10/RUFY3/NDUFAF2/CPT1A/NR1D1/EPHA5/NEO1/NF1/KCNB1/YWHAE/UBE2J1/PLK3/ABAT/TMEM132A/DPH3/BAG3/PRKCE/DNM1L/DMAP1/CD200/ERLEC1/PLA2G6/ADRA2C/BARD1/IL12A/IRS1/IL6/IGF1/FOXO1/APOE/SRC/SNX3/CHRM3/TLR4/CDC42/MDFIC/LYPLA1/ENSA/PPP3CA/SERGEF/TCF7L2/SLC7A11/TGFB3/SVIP/ADORA2A/GAS6/PTPN14/GPER1/NR1H2/ADCY5/BSG/MYOM1/RPH3AL/ZDHHC2/UQCC2/REST/OAZ1/ACSL3/UHMK1/SYTL4/EGFR/MDM2/SFRP1/ERGIC3/RHBDF1/SMO/PPARG/PPM1A/NR1H4/TMEM30B/HMGCR/NDFIP2/CNST/GOLPH3/SP100",119
"GO:0051580","regulation of neurotransmitter uptake","11/3787","20/18805",0.55,2.73111961975178,3.88958440706494,0.000595089575799325,0.0213042068136158,0.0178866923925969,"SYNGR3/TOR1A/SNCA/RAB3B/GFAP/NOS1/GPM6B/FLOT1/ATP1A2/GDNF/ITGB3",11
"GO:1900153","positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay","8/3787","12/18805",0.666666666666667,3.31044802394155,4.02027251665041,0.000607801214190702,0.0216356511755952,0.0181649681059267,"ZFP36L2/ZFP36/AGO2/TNRC6B/TOB1/ZFP36L1/CNOT7/CPEB3",8
"GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process","123/3787","467/18805",0.26338329764454,1.30787507583986,3.38316914819251,0.000622895678485856,0.0220476916706999,0.018510911123365,"HUWE1/LRRC75A/KCTD13/GBA1/ANKRD9/DMAC2/UBE2G1/BAG6/FBXL14/KLHDC10/PSMF1/ZER1/HSPBP1/PSMD8/UBR4/FBXW5/PSMA5/WWTR1/SKP1/CDC16/PSMB2/SMARCC1/KLHDC3/ZNRF1/RAD23A/RNF145/ELOB/TF/CDC27/PSMB3/CDC34/ASCC2/CUL5/TRIM28/IPP/SHARPIN/PSMB7/NFE2L2/PSMD14/CSNK1D/FBXO44/TRIM38/RNF126/PSMB4/DDA1/TBL1XR1/FBXO11/PSMB10/KLHL24/PSMD1/ANAPC2/FBXL15/GNA12/KCMF1/PLK3/RNF170/KLHL22/TRIM9/CDK2/ANAPC13/UBE2N/PCBP2/PSMC4/HSPA1A/UCHL1/ZSWIM8/USP14/GAN/UBXN7/HECTD3/CSNK1A1/KLHL7/UBXN2A/RNF187/ANAPC5/TBX21/PEX10/CUL3/KAT5/PRICKLE1/PSMC2/RHOBTB3/FBXL2/TBL1X/KCTD17/WAC/FBXO3/PSMA7/CCAR2/PHF20L1/AKIRIN2/KLHL29/ZFAND2B/KLHL8/KLHL35/RFFL/GID4/KCTD2/AKT1/HSP90AB1/IVNS1ABP/CSNK2B/TNFAIP1/UCHL5/SOCS7/KLHL6/HFE/FBXL20/HECTD1/KLHL20/FBXO17/TRIM2/UBE2H/MDM2/FBXO4/OGT/RNF186/PML/FEM1C/VHL/UBE2S/NUB1/CDC20",123
"GO:0016482","cytosolic transport","45/3787","141/18805",0.319148936170213,1.5847889476316,3.50004052817712,0.000630612837892948,0.0221458097652673,0.0185932896034008,"VPS51/TBC1D17/VPS35/RAB7A/RAB4B/ANKFY1/SNX32/BAIAP3/VPS52/DCTN1/KIF5B/KIF1A/GOLT1A/KIF1C/CORO7/VPS13C/RAB6B/RNF126/SYT7/TPCN2/PIP4K2A/SPAG9/TRAPPC10/PREPL/RAB6C/VPS53/RHOBTB3/SNX3/VTI1A/SNX5/SRSF10/KIF1B/TBC1D5/KIF5A/TANC2/SNX8/MON2/CCDC91/VPS26B/DENND5A/RAB6A/AP1AR/KLHL20/VPS13A/WIPF3",45
"GO:0032253","dense core granule localization","12/3787","23/18805",0.521739130434783,2.59078541004122,3.83328688175448,0.00063273742186478,0.0221458097652673,0.0185932896034008,"STXBP1/BAIAP3/SNAP25/KIF5B/KIF1A/KIF1C/RAB3A/CADPS/UNC13A/KIF1B/KIF5A/TANC2",12
"GO:0042060","wound healing","119/3787","450/18805",0.264444444444444,1.31314438283015,3.37629520552222,0.000643140074167231,0.0223676009040343,0.0187795021157575,"PRDX2/TMEM97/STXBP1/GNAS/GP1BB/CD44/DMTN/FGF1/TAFA5/AHNAK/VPS4A/TOR1A/GGCX/ANGPT1/PROC/YAP1/PAK1/VWF/FGF2/HTR2A/TGFB2/NFE2L2/RAB3A/PEAR1/PTK2/ADAM17/MRTFA/DDR2/CD109/CXCR4/MACF1/VTN/SYT7/KANK1/GPX1/F12/PPARA/ARHGAP35/PLSCR1/CLDN19/NF1/PDGFRA/GNA12/MYOF/VAV1/MCAM/DGKG/DGKA/PRKCE/AK3/S100A10/SDC4/ITGB5/ADRA2C/ITPR3/IL6R/NOTCH2/TGFBR1/FN1/IL6ST/FZD7/IL6/LYN/IGF1/ANXA1/PRCP/APOE/PRRG4/ADAMTS13/ODAM/SRC/HSPB1/NPR2/TLR4/ACTB/FERMT3/MSX2/CLEC7A/PPP3CA/PDPN/SPRR3/TPM1/CADM4/SLC7A11/ANXA5/ADORA2A/GAS6/ADIPOR2/PPL/DGKZ/PTEN/DGKH/RAP2B/RREB1/EPHB2/TMEFF2/FERMT2/ADAMTS18/F3/TFPI/CHMP6/TREML1/RAB27A/ENTPD2/AJAP1/ANXA2/SELP/SYTL4/ERBB3/LMAN1/CFLAR/KNG1/PAFAH2/FBLN1/PPARG/ITGB3/PRKG1/EPB41L4B/MERTK",119
"GO:0030832","regulation of actin filament length","47/3787","149/18805",0.315436241610738,1.56635292407973,3.48528051738943,0.000646214806644887,0.0223676009040343,0.0187795021157575,"VILL/SPTAN1/CORO1A/NAA80/GSN/SPTBN4/SPTBN2/CYFIP2/WDR1/DMTN/ADD3/EVL/DLG1/KANK1/ARHGAP35/SPTBN1/DAAM2/BAIAP2/HIP1R/FLII/SSH1/NCK1/PRKCE/BIN1/SVIL/CRACD/CDC42EP3/HAX1/SSH2/MKKS/ACTN2/FCHSD2/MLST8/CTTN/TWF1/PREX1/NCKAP1L/KANK2/SCIN/ADD2/SH3BP1/ELN/LIMA1/CDC42EP5/CFL2/RDX/ARPC5",47
